titulo,descripcion,tipo,carrera,anio,ramo,tags,archivoUrl,carpetaRuta
Examen [E].pdf,,pdf,,,,,https://drive.google.com/file/d/1DKIlF7uOoXaxIlGtUZujQ8J_zLD2GnCm/view?usp=drivesdk,𝐈𝐧𝐠 𝐂𝐨𝐦𝐞𝐫𝐜𝐢𝐚𝐥/𝟔° 𝐒𝐞𝐦𝐞𝐬𝐭𝐫𝐞/𝐂𝐨𝐦𝐩 𝐲 𝐌𝐞𝐫𝐜𝐚𝐝𝐨/𝐄𝐯𝐚𝐥𝐮𝐚𝐜𝐢𝐨𝐧𝐞𝐬/𝟐𝟎𝟐𝟒-𝟏/𝐂𝐨𝐥𝐨𝐦𝐚
Prueba 1 [P].pdf,,pdf,,,,,https://drive.google.com/file/d/1-jWvwD9titNM8n0DV-IJtW8vnrtMTvby/view?usp=drivesdk,𝐈𝐧𝐠 𝐂𝐨𝐦𝐞𝐫𝐜𝐢𝐚𝐥/𝟔° 𝐒𝐞𝐦𝐞𝐬𝐭𝐫𝐞/𝐂𝐨𝐦𝐩 𝐲 𝐌𝐞𝐫𝐜𝐚𝐝𝐨/𝐄𝐯𝐚𝐥𝐮𝐚𝐜𝐢𝐨𝐧𝐞𝐬/𝟐𝟎𝟐𝟒-𝟏/𝐂𝐨𝐥𝐨𝐦𝐚
Control 3 [E y P].pdf,,pdf,,,,,https://drive.google.com/file/d/10jBzB-Z5FdU35SFjyoUpdEMXRPRovXm4/view?usp=drivesdk,𝐈𝐧𝐠 𝐂𝐨𝐦𝐞𝐫𝐜𝐢𝐚𝐥/𝟔° 𝐒𝐞𝐦𝐞𝐬𝐭𝐫𝐞/𝐂𝐨𝐦𝐩 𝐲 𝐌𝐞𝐫𝐜𝐚𝐝𝐨/𝐄𝐯𝐚𝐥𝐮𝐚𝐜𝐢𝐨𝐧𝐞𝐬/𝟐𝟎𝟐𝟒-𝟏/𝐂𝐨𝐥𝐨𝐦𝐚
Control 2 [P].pdf,,pdf,,,,,https://drive.google.com/file/d/1ENpfGXD9xO3WMa5njB-797tzk-A2nlIh/view?usp=drivesdk,𝐈𝐧𝐠 𝐂𝐨𝐦𝐞𝐫𝐜𝐢𝐚𝐥/𝟔° 𝐒𝐞𝐦𝐞𝐬𝐭𝐫𝐞/𝐂𝐨𝐦𝐩 𝐲 𝐌𝐞𝐫𝐜𝐚𝐝𝐨/𝐄𝐯𝐚𝐥𝐮𝐚𝐜𝐢𝐨𝐧𝐞𝐬/𝟐𝟎𝟐𝟒-𝟏/𝐂𝐨𝐥𝐨𝐦𝐚
Control 1 [P].pdf,,pdf,,,,,https://drive.google.com/file/d/1iB2Lk8Acxnyea5gOhv_OrC02uE7PdMkG/view?usp=drivesdk,𝐈𝐧𝐠 𝐂𝐨𝐦𝐞𝐫𝐜𝐢𝐚𝐥/𝟔° 𝐒𝐞𝐦𝐞𝐬𝐭𝐫𝐞/𝐂𝐨𝐦𝐩 𝐲 𝐌𝐞𝐫𝐜𝐚𝐝𝐨/𝐄𝐯𝐚𝐥𝐮𝐚𝐜𝐢𝐨𝐧𝐞𝐬/𝟐𝟎𝟐𝟒-𝟏/𝐂𝐨𝐥𝐨𝐦𝐚
Prueba 2 [E y P].pdf,,pdf,,,,,https://drive.google.com/file/d/19iUO3WGbaWwOVWmqqktSHtwM74UiXl4Q/view?usp=drivesdk,𝐈𝐧𝐠 𝐂𝐨𝐦𝐞𝐫𝐜𝐢𝐚𝐥/𝟔° 𝐒𝐞𝐦𝐞𝐬𝐭𝐫𝐞/𝐂𝐨𝐦𝐩 𝐲 𝐌𝐞𝐫𝐜𝐚𝐝𝐨/𝐄𝐯𝐚𝐥𝐮𝐚𝐜𝐢𝐨𝐧𝐞𝐬/𝟐𝟎𝟐𝟒-𝟏/𝐂𝐨𝐥𝐨𝐦𝐚
Control 2.pdf,,pdf,,,,,https://drive.google.com/file/d/1-HLQMYAhCjN6YtmfdXhxDJCXM4ueeO5b/view?usp=drivesdk,𝐈𝐧𝐠 𝐂𝐨𝐦𝐞𝐫𝐜𝐢𝐚𝐥/𝟔° 𝐒𝐞𝐦𝐞𝐬𝐭𝐫𝐞/𝐂𝐨𝐦𝐩 𝐲 𝐌𝐞𝐫𝐜𝐚𝐝𝐨/𝐄𝐯𝐚𝐥𝐮𝐚𝐜𝐢𝐨𝐧𝐞𝐬/𝟐𝟎𝟐𝟒-𝟏/𝐒𝐮𝐦𝐞𝐲𝐫𝐚
Control 1.pdf,,pdf,,,,,https://drive.google.com/file/d/1glsvlBCqK5x6cZtEZw8Q4X3USWVkpH0l/view?usp=drivesdk,𝐈𝐧𝐠 𝐂𝐨𝐦𝐞𝐫𝐜𝐢𝐚𝐥/𝟔° 𝐒𝐞𝐦𝐞𝐬𝐭𝐫𝐞/𝐂𝐨𝐦𝐩 𝐲 𝐌𝐞𝐫𝐜𝐚𝐝𝐨/𝐄𝐯𝐚𝐥𝐮𝐚𝐜𝐢𝐨𝐧𝐞𝐬/𝟐𝟎𝟐𝟒-𝟏/𝐒𝐮𝐦𝐞𝐲𝐫𝐚
Prueba 1.pdf,,pdf,,,,,https://drive.google.com/file/d/1EeCEPs5ZpviuHraGhtfPAWotbs2EjVtT/view?usp=drivesdk,𝐈𝐧𝐠 𝐂𝐨𝐦𝐞𝐫𝐜𝐢𝐚𝐥/𝟔° 𝐒𝐞𝐦𝐞𝐬𝐭𝐫𝐞/𝐂𝐨𝐦𝐩 𝐲 𝐌𝐞𝐫𝐜𝐚𝐝𝐨/𝐄𝐯𝐚𝐥𝐮𝐚𝐜𝐢𝐨𝐧𝐞𝐬/𝟐𝟎𝟐𝟒-𝟏/𝐒𝐮𝐦𝐞𝐲𝐫𝐚
Prueba 2.pdf,,pdf,,,,,https://drive.google.com/file/d/1YvZv_9Yy6JsIv9jhRLnLeDEXraVKzCX7/view?usp=drivesdk,𝐈𝐧𝐠 𝐂𝐨𝐦𝐞𝐫𝐜𝐢𝐚𝐥/𝟔° 𝐒𝐞𝐦𝐞𝐬𝐭𝐫𝐞/𝐂𝐨𝐦𝐩 𝐲 𝐌𝐞𝐫𝐜𝐚𝐝𝐨/𝐄𝐯𝐚𝐥𝐮𝐚𝐜𝐢𝐨𝐧𝐞𝐬/𝟐𝟎𝟐𝟒-𝟏/𝐒𝐮𝐦𝐞𝐲𝐫𝐚
Examen [P] [P3].pdf,,pdf,,,,,https://drive.google.com/file/d/1Q5mtmod1wiOM88FXa3odmx9rX22bpAM8/view?usp=drivesdk,𝐈𝐧𝐠 𝐂𝐨𝐦𝐞𝐫𝐜𝐢𝐚𝐥/𝟔° 𝐒𝐞𝐦𝐞𝐬𝐭𝐫𝐞/𝐂𝐨𝐦𝐩 𝐲 𝐌𝐞𝐫𝐜𝐚𝐝𝐨/𝐄𝐯𝐚𝐥𝐮𝐚𝐜𝐢𝐨𝐧𝐞𝐬/𝟐𝟎𝟐𝟑-𝟐/𝐂𝐨𝐥𝐨𝐦𝐚
Examen [P] [P2].pdf,,pdf,,,,,https://drive.google.com/file/d/1bmJN-i2zQnjPMSSazSoBcKw2QnHs3wYZ/view?usp=drivesdk,𝐈𝐧𝐠 𝐂𝐨𝐦𝐞𝐫𝐜𝐢𝐚𝐥/𝟔° 𝐒𝐞𝐦𝐞𝐬𝐭𝐫𝐞/𝐂𝐨𝐦𝐩 𝐲 𝐌𝐞𝐫𝐜𝐚𝐝𝐨/𝐄𝐯𝐚𝐥𝐮𝐚𝐜𝐢𝐨𝐧𝐞𝐬/𝟐𝟎𝟐𝟑-𝟐/𝐂𝐨𝐥𝐨𝐦𝐚
Examen [P] [P4].pdf,,pdf,,,,,https://drive.google.com/file/d/1W0B8iUFspYvrA6fortyCye_AUTka-b70/view?usp=drivesdk,𝐈𝐧𝐠 𝐂𝐨𝐦𝐞𝐫𝐜𝐢𝐚𝐥/𝟔° 𝐒𝐞𝐦𝐞𝐬𝐭𝐫𝐞/𝐂𝐨𝐦𝐩 𝐲 𝐌𝐞𝐫𝐜𝐚𝐝𝐨/𝐄𝐯𝐚𝐥𝐮𝐚𝐜𝐢𝐨𝐧𝐞𝐬/𝟐𝟎𝟐𝟑-𝟐/𝐂𝐨𝐥𝐨𝐦𝐚
Examen [P] [P1].pdf,,pdf,,,,,https://drive.google.com/file/d/1SCwC3ov4V_x_RHIl3U5LBo24XHNNpN3I/view?usp=drivesdk,𝐈𝐧𝐠 𝐂𝐨𝐦𝐞𝐫𝐜𝐢𝐚𝐥/𝟔° 𝐒𝐞𝐦𝐞𝐬𝐭𝐫𝐞/𝐂𝐨𝐦𝐩 𝐲 𝐌𝐞𝐫𝐜𝐚𝐝𝐨/𝐄𝐯𝐚𝐥𝐮𝐚𝐜𝐢𝐨𝐧𝐞𝐬/𝟐𝟎𝟐𝟑-𝟐/𝐂𝐨𝐥𝐨𝐦𝐚
Control 2 [P].pdf,,pdf,,,,,https://drive.google.com/file/d/1K09Gs4eR_5pujTW3vk8nto3QdWYa-XUR/view?usp=drivesdk,𝐈𝐧𝐠 𝐂𝐨𝐦𝐞𝐫𝐜𝐢𝐚𝐥/𝟔° 𝐒𝐞𝐦𝐞𝐬𝐭𝐫𝐞/𝐂𝐨𝐦𝐩 𝐲 𝐌𝐞𝐫𝐜𝐚𝐝𝐨/𝐄𝐯𝐚𝐥𝐮𝐚𝐜𝐢𝐨𝐧𝐞𝐬/𝟐𝟎𝟐𝟑-𝟐/𝐂𝐨𝐥𝐨𝐦𝐚
Prueba 2 [P].pdf,,pdf,,,,,https://drive.google.com/file/d/151f02yK0GAPr4V01j2PxqANxfZ11WDy-/view?usp=drivesdk,𝐈𝐧𝐠 𝐂𝐨𝐦𝐞𝐫𝐜𝐢𝐚𝐥/𝟔° 𝐒𝐞𝐦𝐞𝐬𝐭𝐫𝐞/𝐂𝐨𝐦𝐩 𝐲 𝐌𝐞𝐫𝐜𝐚𝐝𝐨/𝐄𝐯𝐚𝐥𝐮𝐚𝐜𝐢𝐨𝐧𝐞𝐬/𝟐𝟎𝟐𝟑-𝟐/𝐂𝐨𝐥𝐨𝐦𝐚
Control 1 [P].pdf,,pdf,,,,,https://drive.google.com/file/d/1WDycYXA_u91sphATdHc5xH2pdr5rN6jp/view?usp=drivesdk,𝐈𝐧𝐠 𝐂𝐨𝐦𝐞𝐫𝐜𝐢𝐚𝐥/𝟔° 𝐒𝐞𝐦𝐞𝐬𝐭𝐫𝐞/𝐂𝐨𝐦𝐩 𝐲 𝐌𝐞𝐫𝐜𝐚𝐝𝐨/𝐄𝐯𝐚𝐥𝐮𝐚𝐜𝐢𝐨𝐧𝐞𝐬/𝟐𝟎𝟐𝟑-𝟐/𝐂𝐨𝐥𝐨𝐦𝐚
Prueba 1 Random.pdf,,pdf,,,,,https://drive.google.com/file/d/1spyFo41meTtA1zFyDsAr9bHT2SOQoyyW/view?usp=drivesdk,𝐈𝐧𝐠 𝐂𝐨𝐦𝐞𝐫𝐜𝐢𝐚𝐥/𝟔° 𝐒𝐞𝐦𝐞𝐬𝐭𝐫𝐞/𝐂𝐨𝐦𝐩 𝐲 𝐌𝐞𝐫𝐜𝐚𝐝𝐨/𝐄𝐯𝐚𝐥𝐮𝐚𝐜𝐢𝐨𝐧𝐞𝐬/𝟐𝟎𝟐𝟑-𝟐/𝐂𝐨𝐥𝐨𝐦𝐚
Prueba 1 [P].pdf,,pdf,,,,,https://drive.google.com/file/d/1BPFkgVdgkeMf6XpQD05g1nHW-lj8Hnl7/view?usp=drivesdk,𝐈𝐧𝐠 𝐂𝐨𝐦𝐞𝐫𝐜𝐢𝐚𝐥/𝟔° 𝐒𝐞𝐦𝐞𝐬𝐭𝐫𝐞/𝐂𝐨𝐦𝐩 𝐲 𝐌𝐞𝐫𝐜𝐚𝐝𝐨/𝐄𝐯𝐚𝐥𝐮𝐚𝐜𝐢𝐨𝐧𝐞𝐬/𝟐𝟎𝟐𝟑-𝟐/𝐂𝐨𝐥𝐨𝐦𝐚
2022-1Examen.pdf,,pdf,,,,,https://drive.google.com/file/d/1tf26S1M__PTk2bK6_mf5UnIz_XK3yWCF/view?usp=drivesdk,𝐈𝐧𝐠 𝐂𝐨𝐦𝐞𝐫𝐜𝐢𝐚𝐥/𝟔° 𝐒𝐞𝐦𝐞𝐬𝐭𝐫𝐞/𝐂𝐨𝐦𝐩 𝐲 𝐌𝐞𝐫𝐜𝐚𝐝𝐨/𝐄𝐯𝐚𝐥𝐮𝐚𝐜𝐢𝐨𝐧𝐞𝐬/𝟐𝟎𝟐𝟐-𝟏/𝐒𝐮𝐦𝐞𝐲𝐫𝐚
Control1_CyM.pdf,,pdf,,,,,https://drive.google.com/file/d/1Jmx1BqdRVShRL84ASVvLdWaf430KONl5/view?usp=drivesdk,𝐈𝐧𝐠 𝐂𝐨𝐦𝐞𝐫𝐜𝐢𝐚𝐥/𝟔° 𝐒𝐞𝐦𝐞𝐬𝐭𝐫𝐞/𝐂𝐨𝐦𝐩 𝐲 𝐌𝐞𝐫𝐜𝐚𝐝𝐨/𝐄𝐯𝐚𝐥𝐮𝐚𝐜𝐢𝐨𝐧𝐞𝐬/𝟐𝟎𝟐𝟐-𝟏/𝐒𝐮𝐦𝐞𝐲𝐫𝐚
Control5_CyM.pdf,,pdf,,,,,https://drive.google.com/file/d/1QVhRMcGOJ4Rj0BlCTaTebnsvHStg3PvV/view?usp=drivesdk,𝐈𝐧𝐠 𝐂𝐨𝐦𝐞𝐫𝐜𝐢𝐚𝐥/𝟔° 𝐒𝐞𝐦𝐞𝐬𝐭𝐫𝐞/𝐂𝐨𝐦𝐩 𝐲 𝐌𝐞𝐫𝐜𝐚𝐝𝐨/𝐄𝐯𝐚𝐥𝐮𝐚𝐜𝐢𝐨𝐧𝐞𝐬/𝟐𝟎𝟐𝟐-𝟏/𝐒𝐮𝐦𝐞𝐲𝐫𝐚
Control3_CyM.pdf,,pdf,,,,,https://drive.google.com/file/d/1UzigQvdSDcSwIH1TR-84_-CehV0n4IjU/view?usp=drivesdk,𝐈𝐧𝐠 𝐂𝐨𝐦𝐞𝐫𝐜𝐢𝐚𝐥/𝟔° 𝐒𝐞𝐦𝐞𝐬𝐭𝐫𝐞/𝐂𝐨𝐦𝐩 𝐲 𝐌𝐞𝐫𝐜𝐚𝐝𝐨/𝐄𝐯𝐚𝐥𝐮𝐚𝐜𝐢𝐨𝐧𝐞𝐬/𝟐𝟎𝟐𝟐-𝟏/𝐒𝐮𝐦𝐞𝐲𝐫𝐚
Prueba1_CyM.pdf,,pdf,,,,,https://drive.google.com/file/d/1YcHSR8DLO56Go3cxXWTGf9vtczrwIDi4/view?usp=drivesdk,𝐈𝐧𝐠 𝐂𝐨𝐦𝐞𝐫𝐜𝐢𝐚𝐥/𝟔° 𝐒𝐞𝐦𝐞𝐬𝐭𝐫𝐞/𝐂𝐨𝐦𝐩 𝐲 𝐌𝐞𝐫𝐜𝐚𝐝𝐨/𝐄𝐯𝐚𝐥𝐮𝐚𝐜𝐢𝐨𝐧𝐞𝐬/𝟐𝟎𝟐𝟐-𝟏/𝐒𝐮𝐦𝐞𝐲𝐫𝐚
Control2_CyM.pdf,,pdf,,,,,https://drive.google.com/file/d/1jtMlUxJvJ2IuT4_5cKRE__27Z09bmynO/view?usp=drivesdk,𝐈𝐧𝐠 𝐂𝐨𝐦𝐞𝐫𝐜𝐢𝐚𝐥/𝟔° 𝐒𝐞𝐦𝐞𝐬𝐭𝐫𝐞/𝐂𝐨𝐦𝐩 𝐲 𝐌𝐞𝐫𝐜𝐚𝐝𝐨/𝐄𝐯𝐚𝐥𝐮𝐚𝐜𝐢𝐨𝐧𝐞𝐬/𝟐𝟎𝟐𝟐-𝟏/𝐒𝐮𝐦𝐞𝐲𝐫𝐚
Control4_CyM.pdf,,pdf,,,,,https://drive.google.com/file/d/1px0wtBFRWz6QSGIOZ6j1CuL_UqghBDLJ/view?usp=drivesdk,𝐈𝐧𝐠 𝐂𝐨𝐦𝐞𝐫𝐜𝐢𝐚𝐥/𝟔° 𝐒𝐞𝐦𝐞𝐬𝐭𝐫𝐞/𝐂𝐨𝐦𝐩 𝐲 𝐌𝐞𝐫𝐜𝐚𝐝𝐨/𝐄𝐯𝐚𝐥𝐮𝐚𝐜𝐢𝐨𝐧𝐞𝐬/𝟐𝟎𝟐𝟐-𝟏/𝐒𝐮𝐦𝐞𝐲𝐫𝐚
Prueba2_CyM.pdf,,pdf,,,,,https://drive.google.com/file/d/1qm8bnzJFHZNeprUiVkWGRC-cZApy9wrF/view?usp=drivesdk,𝐈𝐧𝐠 𝐂𝐨𝐦𝐞𝐫𝐜𝐢𝐚𝐥/𝟔° 𝐒𝐞𝐦𝐞𝐬𝐭𝐫𝐞/𝐂𝐨𝐦𝐩 𝐲 𝐌𝐞𝐫𝐜𝐚𝐝𝐨/𝐄𝐯𝐚𝐥𝐮𝐚𝐜𝐢𝐨𝐧𝐞𝐬/𝟐𝟎𝟐𝟐-𝟏/𝐒𝐮𝐦𝐞𝐲𝐫𝐚
Control 1 [P].pdf,,pdf,,,,,https://drive.google.com/file/d/1-EwCgd2JsXnu3T9npUiak3bC-c8H8slF/view?usp=drivesdk,𝐈𝐧𝐠 𝐂𝐨𝐦𝐞𝐫𝐜𝐢𝐚𝐥/𝟔° 𝐒𝐞𝐦𝐞𝐬𝐭𝐫𝐞/𝐂𝐨𝐦𝐩 𝐲 𝐌𝐞𝐫𝐜𝐚𝐝𝐨/𝐄𝐯𝐚𝐥𝐮𝐚𝐜𝐢𝐨𝐧𝐞𝐬/𝟐𝟎𝟐𝟐-𝟏/𝐒𝐚𝐧𝐜𝐡𝐞𝐳
Control 1 [E].pdf,,pdf,,,,,https://drive.google.com/file/d/1ew6UbSpRtmowvMFI1bloJWhuE9R8uEhB/view?usp=drivesdk,𝐈𝐧𝐠 𝐂𝐨𝐦𝐞𝐫𝐜𝐢𝐚𝐥/𝟔° 𝐒𝐞𝐦𝐞𝐬𝐭𝐫𝐞/𝐂𝐨𝐦𝐩 𝐲 𝐌𝐞𝐫𝐜𝐚𝐝𝐨/𝐄𝐯𝐚𝐥𝐮𝐚𝐜𝐢𝐨𝐧𝐞𝐬/𝟐𝟎𝟐𝟐-𝟏/𝐒𝐚𝐧𝐜𝐡𝐞𝐳
Prueba2_CyM.pdf,,pdf,,,,,https://drive.google.com/file/d/1EvQJKHG79qsy8tiqd7J-HlY3UTrwvQjw/view?usp=drivesdk,𝐈𝐧𝐠 𝐂𝐨𝐦𝐞𝐫𝐜𝐢𝐚𝐥/𝟔° 𝐒𝐞𝐦𝐞𝐬𝐭𝐫𝐞/𝐂𝐨𝐦𝐩 𝐲 𝐌𝐞𝐫𝐜𝐚𝐝𝐨/𝐄𝐯𝐚𝐥𝐮𝐚𝐜𝐢𝐨𝐧𝐞𝐬/𝟐𝟎𝟐𝟐-𝟏/𝐅𝐢𝐠𝐮𝐞𝐫𝐨𝐚
Control5_CyM.pdf,,pdf,,,,,https://drive.google.com/file/d/1MXa4UmcwOWHdHZj8a68XEdk9BMNRLH2n/view?usp=drivesdk,𝐈𝐧𝐠 𝐂𝐨𝐦𝐞𝐫𝐜𝐢𝐚𝐥/𝟔° 𝐒𝐞𝐦𝐞𝐬𝐭𝐫𝐞/𝐂𝐨𝐦𝐩 𝐲 𝐌𝐞𝐫𝐜𝐚𝐝𝐨/𝐄𝐯𝐚𝐥𝐮𝐚𝐜𝐢𝐨𝐧𝐞𝐬/𝟐𝟎𝟐𝟐-𝟏/𝐅𝐢𝐠𝐮𝐞𝐫𝐨𝐚
Control4_CyM.pdf,,pdf,,,,,https://drive.google.com/file/d/1NIjo_RdXFM7U-oNGoGxRd-Uxhw1cOdSE/view?usp=drivesdk,𝐈𝐧𝐠 𝐂𝐨𝐦𝐞𝐫𝐜𝐢𝐚𝐥/𝟔° 𝐒𝐞𝐦𝐞𝐬𝐭𝐫𝐞/𝐂𝐨𝐦𝐩 𝐲 𝐌𝐞𝐫𝐜𝐚𝐝𝐨/𝐄𝐯𝐚𝐥𝐮𝐚𝐜𝐢𝐨𝐧𝐞𝐬/𝟐𝟎𝟐𝟐-𝟏/𝐅𝐢𝐠𝐮𝐞𝐫𝐨𝐚
Control3_CyM.pdf,,pdf,,,,,https://drive.google.com/file/d/1AvUfliprzNMgjtkYl8olBtaJ-z7iPlKL/view?usp=drivesdk,𝐈𝐧𝐠 𝐂𝐨𝐦𝐞𝐫𝐜𝐢𝐚𝐥/𝟔° 𝐒𝐞𝐦𝐞𝐬𝐭𝐫𝐞/𝐂𝐨𝐦𝐩 𝐲 𝐌𝐞𝐫𝐜𝐚𝐝𝐨/𝐄𝐯𝐚𝐥𝐮𝐚𝐜𝐢𝐨𝐧𝐞𝐬/𝟐𝟎𝟐𝟐-𝟏/𝐅𝐢𝐠𝐮𝐞𝐫𝐨𝐚
Control2_CyM.pdf,,pdf,,,,,https://drive.google.com/file/d/1GyspN5yiGOx6u5-Hw8wHVA94kqqcVqw9/view?usp=drivesdk,𝐈𝐧𝐠 𝐂𝐨𝐦𝐞𝐫𝐜𝐢𝐚𝐥/𝟔° 𝐒𝐞𝐦𝐞𝐬𝐭𝐫𝐞/𝐂𝐨𝐦𝐩 𝐲 𝐌𝐞𝐫𝐜𝐚𝐝𝐨/𝐄𝐯𝐚𝐥𝐮𝐚𝐜𝐢𝐨𝐧𝐞𝐬/𝟐𝟎𝟐𝟐-𝟏/𝐅𝐢𝐠𝐮𝐞𝐫𝐨𝐚
Prueba1_CyM.pdf,,pdf,,,,,https://drive.google.com/file/d/1nzM1b6qHUkVPNjlw6Aqp_w8fDlrgQlvB/view?usp=drivesdk,𝐈𝐧𝐠 𝐂𝐨𝐦𝐞𝐫𝐜𝐢𝐚𝐥/𝟔° 𝐒𝐞𝐦𝐞𝐬𝐭𝐫𝐞/𝐂𝐨𝐦𝐩 𝐲 𝐌𝐞𝐫𝐜𝐚𝐝𝐨/𝐄𝐯𝐚𝐥𝐮𝐚𝐜𝐢𝐨𝐧𝐞𝐬/𝟐𝟎𝟐𝟐-𝟏/𝐅𝐢𝐠𝐮𝐞𝐫𝐨𝐚
Control1_CyM.pdf,,pdf,,,,,https://drive.google.com/file/d/1bwyi19fmBwnFMq9RunK-D_eXxSwrwki9/view?usp=drivesdk,𝐈𝐧𝐠 𝐂𝐨𝐦𝐞𝐫𝐜𝐢𝐚𝐥/𝟔° 𝐒𝐞𝐦𝐞𝐬𝐭𝐫𝐞/𝐂𝐨𝐦𝐩 𝐲 𝐌𝐞𝐫𝐜𝐚𝐝𝐨/𝐄𝐯𝐚𝐥𝐮𝐚𝐜𝐢𝐨𝐧𝐞𝐬/𝟐𝟎𝟐𝟐-𝟏/𝐅𝐢𝐠𝐮𝐞𝐫𝐨𝐚
Prueba 2 [P] [P3].pdf,,pdf,,,,,https://drive.google.com/file/d/1YsvksjCmWePIQcmDtw49TmL7LVMSFjjA/view?usp=drivesdk,𝐈𝐧𝐠 𝐂𝐨𝐦𝐞𝐫𝐜𝐢𝐚𝐥/𝟔° 𝐒𝐞𝐦𝐞𝐬𝐭𝐫𝐞/𝐂𝐨𝐦𝐩 𝐲 𝐌𝐞𝐫𝐜𝐚𝐝𝐨/𝐄𝐯𝐚𝐥𝐮𝐚𝐜𝐢𝐨𝐧𝐞𝐬/𝟐𝟎𝟐𝟐-𝟏/𝐂𝐨𝐥𝐨𝐦𝐚
Prueba 2 [P] [P2].pdf,,pdf,,,,,https://drive.google.com/file/d/186_u2RCio_xtPfdmm6eed4gPsCbb_G8V/view?usp=drivesdk,𝐈𝐧𝐠 𝐂𝐨𝐦𝐞𝐫𝐜𝐢𝐚𝐥/𝟔° 𝐒𝐞𝐦𝐞𝐬𝐭𝐫𝐞/𝐂𝐨𝐦𝐩 𝐲 𝐌𝐞𝐫𝐜𝐚𝐝𝐨/𝐄𝐯𝐚𝐥𝐮𝐚𝐜𝐢𝐨𝐧𝐞𝐬/𝟐𝟎𝟐𝟐-𝟏/𝐂𝐨𝐥𝐨𝐦𝐚
Prueba 2 [P] [P1].pdf,,pdf,,,,,https://drive.google.com/file/d/1snqF2gPOWBh2skyeCPCRl2GhMhf3HXzY/view?usp=drivesdk,𝐈𝐧𝐠 𝐂𝐨𝐦𝐞𝐫𝐜𝐢𝐚𝐥/𝟔° 𝐒𝐞𝐦𝐞𝐬𝐭𝐫𝐞/𝐂𝐨𝐦𝐩 𝐲 𝐌𝐞𝐫𝐜𝐚𝐝𝐨/𝐄𝐯𝐚𝐥𝐮𝐚𝐜𝐢𝐨𝐧𝐞𝐬/𝟐𝟎𝟐𝟐-𝟏/𝐂𝐨𝐥𝐨𝐦𝐚
Prueba 1 [P] [P4].pdf,,pdf,,,,,https://drive.google.com/file/d/1m_0WvCQtfl0uRhiR_sZen0T9cTLpvtOg/view?usp=drivesdk,𝐈𝐧𝐠 𝐂𝐨𝐦𝐞𝐫𝐜𝐢𝐚𝐥/𝟔° 𝐒𝐞𝐦𝐞𝐬𝐭𝐫𝐞/𝐂𝐨𝐦𝐩 𝐲 𝐌𝐞𝐫𝐜𝐚𝐝𝐨/𝐄𝐯𝐚𝐥𝐮𝐚𝐜𝐢𝐨𝐧𝐞𝐬/𝟐𝟎𝟐𝟐-𝟏/𝐂𝐨𝐥𝐨𝐦𝐚
Prueba 1 [P] [P2].pdf,,pdf,,,,,https://drive.google.com/file/d/1OZP2U859FLGfmeDpPkFsPHPmDyzwP3J6/view?usp=drivesdk,𝐈𝐧𝐠 𝐂𝐨𝐦𝐞𝐫𝐜𝐢𝐚𝐥/𝟔° 𝐒𝐞𝐦𝐞𝐬𝐭𝐫𝐞/𝐂𝐨𝐦𝐩 𝐲 𝐌𝐞𝐫𝐜𝐚𝐝𝐨/𝐄𝐯𝐚𝐥𝐮𝐚𝐜𝐢𝐨𝐧𝐞𝐬/𝟐𝟎𝟐𝟐-𝟏/𝐂𝐨𝐥𝐨𝐦𝐚
Prueba 1 [P] [P1].pdf,,pdf,,,,,https://drive.google.com/file/d/1jj0e3nghGb7PLekmY-PwX31IudaUv5fU/view?usp=drivesdk,𝐈𝐧𝐠 𝐂𝐨𝐦𝐞𝐫𝐜𝐢𝐚𝐥/𝟔° 𝐒𝐞𝐦𝐞𝐬𝐭𝐫𝐞/𝐂𝐨𝐦𝐩 𝐲 𝐌𝐞𝐫𝐜𝐚𝐝𝐨/𝐄𝐯𝐚𝐥𝐮𝐚𝐜𝐢𝐨𝐧𝐞𝐬/𝟐𝟎𝟐𝟐-𝟏/𝐂𝐨𝐥𝐨𝐦𝐚
Prueba 1 [P] [P3].pdf,,pdf,,,,,https://drive.google.com/file/d/1VlAwMh2B2XsdJj0-YEBIW4U8LHFlIbY_/view?usp=drivesdk,𝐈𝐧𝐠 𝐂𝐨𝐦𝐞𝐫𝐜𝐢𝐚𝐥/𝟔° 𝐒𝐞𝐦𝐞𝐬𝐭𝐫𝐞/𝐂𝐨𝐦𝐩 𝐲 𝐌𝐞𝐫𝐜𝐚𝐝𝐨/𝐄𝐯𝐚𝐥𝐮𝐚𝐜𝐢𝐨𝐧𝐞𝐬/𝟐𝟎𝟐𝟐-𝟏/𝐂𝐨𝐥𝐨𝐦𝐚
Examen [P] [P4].pdf,,pdf,,,,,https://drive.google.com/file/d/1YMWwPgBhfBb-cyux_u955Z0XMmaE4qzU/view?usp=drivesdk,𝐈𝐧𝐠 𝐂𝐨𝐦𝐞𝐫𝐜𝐢𝐚𝐥/𝟔° 𝐒𝐞𝐦𝐞𝐬𝐭𝐫𝐞/𝐂𝐨𝐦𝐩 𝐲 𝐌𝐞𝐫𝐜𝐚𝐝𝐨/𝐄𝐯𝐚𝐥𝐮𝐚𝐜𝐢𝐨𝐧𝐞𝐬/𝟐𝟎𝟐𝟐-𝟏/𝐂𝐨𝐥𝐨𝐦𝐚
